itemId,category,name,brandName,url,price,averageRating,totalReviews,retrievedDate
144621758,jual-flash-drives,SanDisk Ultra Dual USB Drive 3.0 Flash Disk For Android Smartphone 32GB OTG Original Hitam,SanDisk,https://www.lazada.co.id/products/sandisk-ultra-dual-usb-drive-30-flash-disk-for-android-smartphone-32gb-otg-original-hitam-i144621758-s158855337.html?search=1,94800,5,2,2019-10-02
144630414,jual-flash-drives,"Asus VivoBook X441UB-GA321T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Rose Gold - ESEL",Asus,https://www.lazada.co.id/products/asus-vivobook-x441ub-ga321t-intel-i3-7020u-4gb-1tb-mx110-2gb-14-win10-home-rose-gold-esel-i144630414-s708752225.html?search=1,6498000,5,1,2019-10-02
144634703,jual-flash-drives,Flashdsik Toshiba 32GB Flash memory + Free Xiaomi Travel Charger - Original,Toshiba,https://www.lazada.co.id/products/flashdsik-toshiba-32gb-flash-memory-free-xiaomi-travel-charger-original-i144634703-s158871467.html?search=1,33500,3,8,2019-10-02
144734186,jual-flash-drives,Toshiba Flashdisk Hayabusa 8GB Buy Get 8Gb - White,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-8gb-buy-get-8gb-white-i144734186-s158966606.html?search=1,52500,3,3,2019-10-02
144762831,jual-flash-drives,Sandisk Ultra OTG 16GB USB Flash Drives,SanDisk,https://www.lazada.co.id/products/sandisk-ultra-otg-16gb-usb-flash-drives-i144762831-s159007103.html?search=1,70000,5,1,2019-10-02
144765770,jual-flash-drives,Flashdisk USB 8GB Compatible For Sony Oem,Askhev,https://www.lazada.co.id/products/flashdisk-usb-8gb-compatible-for-sony-oem-i144765770-s159015568.html?search=1,42500,2,8,2019-10-02
144766099,jual-flash-drives,V-gen Memory card Turbo 16GB Real,Toshiba,https://www.lazada.co.id/products/v-gen-memory-card-turbo-16gb-real-i144766099-s159012069.html?search=1,60000,3,5,2019-10-02
144768632,jual-flash-drives,V-GeN Flashdisk USB Astro 16GB,V-Gen,https://www.lazada.co.id/products/v-gen-flashdisk-usb-astro-16gb-i144768632-s159028127.html?search=1,83000,5,1,2019-10-02
144775880,jual-flash-drives,Flashdisk USB 4GB Compatible For Sony Oem,Askhev,https://www.lazada.co.id/products/flashdisk-usb-4gb-compatible-for-sony-oem-i144775880-s159023558.html?search=1,36000,3,13,2019-10-02
144799077,jual-flash-drives,SHARP LC-24SA4100i AQUOS LED 24 INCH ( KHUSUS JABODETABEK )  untuk keluar kota wajib di packing kayu,Sharp,https://www.lazada.co.id/products/sharp-lc-24sa4100i-aquos-led-24-inch-khusus-jabodetabek-untuk-keluar-kota-wajib-di-packing-kayu-i144799077-s159041684.html?search=1,1250000,4,9,2019-10-02
144801009,jual-flash-drives,Lenovo Ideapad 330-15IGM - Intel N4000 - 4GB RAM - 500GB - Intel UHD Graphics - DOS - 15.6 Inch HD LED - DVDRW - Black,Lenovo,https://www.lazada.co.id/products/lenovo-ideapad-330-15igm-intel-n4000-4gb-ram-500gb-intel-uhd-graphics-dos-156-inch-hd-led-dvdrw-black-i144801009-s973124885.html?search=1,3600000,2,3,2019-10-02
145005711,jual-flash-drives,PROMO HP 14-BW 015/016/017/018 AU AMD A9 RAM 4GB DDR4 bonus tas laptop (GARANSI RESMI + FREE ASURANSI),HP,https://www.lazada.co.id/products/promo-hp-14-bw-015016017018-au-amd-a9-ram-4gb-ddr4-bonus-tas-laptop-garansi-resmi-free-asuransi-i145005711-s159410474.html?search=1,4072300,5,1,2019-10-02
145101600,jual-flash-drives,"HARDDISK SEAGATE 160GB 3.5"" GARANSI 1 TAHUN FOR PC",Multi,https://www.lazada.co.id/products/harddisk-seagate-160gb-35-garansi-1-tahun-for-pc-i145101600-s159521163.html?search=1,150000,1,1,2019-10-02
145336870,jual-flash-drives,SANDISK Cruzer Dial 16GB USB Flashdisk Warna Biru ORI & GARANSI RESMI,Multi,https://www.lazada.co.id/products/sandisk-cruzer-dial-16gb-usb-flashdisk-warna-biru-ori-garansi-resmi-i145336870-s159976322.html?search=1,60000,5,1,2019-10-02
145472253,jual-flash-drives,"FLASDISK HP 8 GB - HITAM   ",HP,https://www.lazada.co.id/products/flasdisk-hp-8-gb-hitam-i145472253-s160152679.html?search=1,95000,1,1,2019-10-02
145527499,jual-flash-drives,Universal Flash disk OTG 16gb Flash drive,Universal,https://www.lazada.co.id/products/universal-flash-disk-otg-16gb-flash-drive-i145527499-s160254104.html?search=1,35000,3,16,2019-10-02
145567716,jual-flash-drives,Flashdisk Kingston 64GB / Flash Disk Kingston 64GB - Hijau,Kingston,https://www.lazada.co.id/products/flashdisk-kingston-64gb-flash-disk-kingston-64gb-hijau-i145567716-s160309785.html?search=1,89900,2,1,2019-10-02
145838396,jual-flash-drives,FLASHDISK TOSHIBA 64GB HARGA ECER MURAH,Flashdisk,https://www.lazada.co.id/products/flashdisk-toshiba-64gb-harga-ecer-murah-i145838396-s160657095.html?search=1,55000,1,1,2019-10-02
145843745,jual-flash-drives,Toshiba USB Flash Disk 64GB,Toshiba,https://www.lazada.co.id/products/toshiba-usb-flash-disk-64gb-i145843745-s160661197.html?search=1,156500,2,3,2019-10-02
145871666,jual-flash-drives,"ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930  2GB - 14"" DARK GREY - WINDOWS 10",Asus,https://www.lazada.co.id/products/asus-a442ur-ga041tga402t-i5-8250u-ram-4gb-hdd-1tb-nvidia-gt930-2gb-14-dark-grey-windows-10-i145871666-s160705368.html?search=1,8600000,5,2,2019-10-02
145992737,jual-flash-drives,128 Mb USB 2.0 Golden Metal Swivel Flash Memory Stick Pen Drive U Disk Gantungan Kunci Emas-Intl,No Brand,https://www.lazada.co.id/products/128-mb-usb-20-golden-metal-swivel-flash-memory-stick-pen-drive-u-disk-gantungan-kunci-emas-intl-i145992737-s160901595.html?search=1,64000,4,3,2019-10-02
146053704,jual-flash-drives,【Free Pengiriman + Super Deal + Terbatas Offer】128mb USB 2.0 Logam Emas Memori Kilat Berputar Stik Pen Drive U Disk Gantungan Kunci,No Brand,https://www.lazada.co.id/products/free-pengiriman-super-deal-terbatas-offer128mb-usb-20-logam-emas-memori-kilat-berputar-stik-pen-drive-u-disk-gantungan-kunci-i146053704-s161011720.html?search=1,51000,3,3,2019-10-02
146079927,jual-flash-drives,8G USB 2.0 Flash Flash Disk Bugatti Veyron Mobil Drive Penyimpanan Disk U Hadiah-Intl,No Brand,https://www.lazada.co.id/products/8g-usb-20-flash-flash-disk-bugatti-veyron-mobil-drive-penyimpanan-disk-u-hadiah-intl-i146079927-s161059096.html?search=1,88000,5,1,2019-10-02
146090176,jual-flash-drives,Promo LED TV ONIDA 19 inch Slim Monitor VGA HDMI USB Movie Advertising Murah,No Brand,https://www.lazada.co.id/products/promo-led-tv-onida-19-inch-slim-monitor-vga-hdmi-usb-movie-advertising-murah-i146090176-s161075345.html?search=1,1150000,4,15,2019-10-02
146098078,jual-flash-drives,Onchoice Lampu LED 4 GB USB 2.0 Flashdisk Drive Memori Kunci Akrilik U Disk Baru-Internasional,No Brand,https://www.lazada.co.id/products/onchoice-lampu-led-4-gb-usb-20-flashdisk-drive-memori-kunci-akrilik-u-disk-baru-internasional-i146098078-s161063754.html?search=1,73000,5,1,2019-10-02
146679360,jual-flash-drives,Flash Disk / FLASDISK Memory USB THOSIBA 16 GB FREE PB SLIM,Universal,https://www.lazada.co.id/products/flash-disk-flasdisk-memory-usb-thosiba-16-gb-free-pb-slim-i146679360-s162002799.html?search=1,135000,2,1,2019-10-02
146781620,jual-flash-drives,Flaskdisk HP V250w - 32Gb Storeratih,HP,https://www.lazada.co.id/products/flaskdisk-hp-v250w-32gb-storeratih-i146781620-s162227020.html?search=1,157000,5,1,2019-10-02
147489509,jual-flash-drives,CHUWI Official! 12Inch CHUWI Hi12 Dual OS Tablet PC Intel Atom Z8350 Quad Core Windows10 Android 5.1 4GB RAM 64GB ROM 11000mAh,CHUWI,https://www.lazada.co.id/products/chuwi-official-12inch-chuwi-hi12-dual-os-tablet-pc-intel-atom-z8350-quad-core-windows10-android-51-4gb-ram-64gb-rom-11000mah-i147489509-s163849073.html?search=1,4850000,5,1,2019-10-02
148230178,jual-flash-drives,Promo LED TV CMM 19inch Slim VGA HDMI USB Advertising Movie Murah,CMM,https://www.lazada.co.id/products/promo-led-tv-cmm-19inch-slim-vga-hdmi-usb-advertising-movie-murah-i148230178-s165285308.html?search=1,1150000,3,6,2019-10-02
149066043,jual-flash-drives,Flashdisk Toshiba Hayabusa 8GB Buy 1 Get 1 FREE -White,Toshiba,https://www.lazada.co.id/products/flashdisk-toshiba-hayabusa-8gb-buy-1-get-1-free-white-i149066043-s166767777.html?search=1,125000,4,2,2019-10-02
1498455,jual-flash-drives,Sandisk Flashdisk 8GB Cruzer Blade,SanDisk,https://www.lazada.co.id/products/sandisk-flashdisk-8gb-cruzer-blade-i1498455-s1797722.html?search=1,44900,4,5,2019-10-02
1498497,jual-flash-drives,Sandisk Flashdisk Cruzer Blade 16GB,SanDisk,https://www.lazada.co.id/products/sandisk-flashdisk-cruzer-blade-16gb-i1498497-s1797765.html?search=1,48900,4,13,2019-10-02
150111475,jual-flash-drives,Promo LED TV MINTON 19inch Slim VGA HDMI USB Movie Advertising Murah Grade A-,China OEM,https://www.lazada.co.id/products/promo-led-tv-minton-19inch-slim-vga-hdmi-usb-movie-advertising-murah-grade-a-i150111475-s168477959.html?search=1,1150000,3,3,2019-10-02
150327407,jual-flash-drives,5in1 USB Flash Disk Pertemuan Pena Menulis LED Light Money Detector Pen  - intl,No Brand,https://www.lazada.co.id/products/5in1-usb-flash-disk-pertemuan-pena-menulis-led-light-money-detector-pen-intl-i150327407-s168779398.html?search=1,92000,4,5,2019-10-02
150405216,jual-flash-drives,Buy1 Free 1 Bag USB 3.0 SATA Eksternal Hard Disk Drive HDD 6 Gbps untuk Laptop/MAC PC Hitam-Intl,YYSL,https://www.lazada.co.id/products/buy1-free-1-bag-usb-30-sata-eksternal-hard-disk-drive-hdd-6-gbps-untuk-laptopmac-pc-hitam-intl-i150405216-s168866862.html?search=1,488000,1,2,2019-10-02
150409043,jual-flash-drives,"Buy1 Free 1 bag  2.5"" USB 3.0 Portable SATA External Hard Disk Drive HDD fr Laptop/Mac - intl",YYSL,https://www.lazada.co.id/products/buy1-free-1-bag-25-usb-30-portable-sata-external-hard-disk-drive-hdd-fr-laptopmac-intl-i150409043-s168863920.html?search=1,488000,3,14,2019-10-02
150421408,jual-flash-drives,"POLYTRON Cinemax LED TV w/ Tower Speaker 24"" - PLD-24T8511 - Khusus JABODETABEK",Polytron,https://www.lazada.co.id/products/polytron-cinemax-led-tv-w-tower-speaker-24-pld-24t8511-khusus-jabodetabek-i150421408-s168888899.html?search=1,1483000,5,2,2019-10-02
150482094,jual-flash-drives,"Toshiba Flashdisk 64GB hitam ",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-64gb-hitam-i150482094-s168973178.html?search=1,145000,1,1,2019-10-02
150535944,jual-flash-drives,"Flash Disk / Flashdisk USB Flash Memory Toshiba 8 GB - Putih  ",Toshiba,https://www.lazada.co.id/products/flash-disk-flashdisk-usb-flash-memory-toshiba-8-gb-putih-i150535944-s169049642.html?search=1,41000,2,2,2019-10-02
151594418,jual-flash-drives,Msi GP62M 7REX  2245 - i7 7700HQ- 8GBRAM - 1TB + 128GB SSD - GTX 1050Ti 4GB - Win 10,MSI,https://www.lazada.co.id/products/msi-gp62m-7rex-2245-i7-7700hq-8gbram-1tb-128gb-ssd-gtx-1050ti-4gb-win-10-i151594418-s170393709.html?search=1,15999000,4,1,2019-10-02
151737801,jual-flash-drives,"Toshiba Flashdisk Hayabusa 8GB, FREE Bluetooth Audio Receiver Wireless Music",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-8gb-free-bluetooth-audio-receiver-wireless-music-i151737801-s170564780.html?search=1,45000,1,1,2019-10-02
151750261,jual-flash-drives,"Toshiba Flashdisk Hayabusa 16GB, FREE Bluetooth Audio Receiver Wireless Music",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-16gb-free-bluetooth-audio-receiver-wireless-music-i151750261-s170579156.html?search=1,49000,3,2,2019-10-02
151751610,jual-flash-drives,"Toshiba Flashdisk Hayabusa 32GB, FREE Bluetooth Audio Receiver Wireless Music",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-32gb-free-bluetooth-audio-receiver-wireless-music-i151751610-s170583140.html?search=1,59000,4,3,2019-10-02
151755368,jual-flash-drives,"Toshiba Flashdisk Hayabusa 32GB, FREE Bluetooth Audio Receiver Wireless Music",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-32gb-free-bluetooth-audio-receiver-wireless-music-i151755368-s170580537.html?search=1,54000,1,1,2019-10-02
152782037,jual-flash-drives,SanDisk Cruzer Blade 2.0 CZ50-8GB,China OEM,https://www.lazada.co.id/products/sandisk-cruzer-blade-20-cz50-8gb-i152782037-s172378791.html?search=1,12000,5,2,2019-10-02
152826955,jual-flash-drives,Toshiba Flashdisk Hayabusa 16GB + OTG Connect Kit,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-16gb-otg-connect-kit-i152826955-s172464441.html?search=1,45900,3,6,2019-10-02
152833131,jual-flash-drives,Toshiba Flashdisk Hayabusa 8GB + OTG Connect Kit,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-8gb-otg-connect-kit-i152833131-s172458582.html?search=1,37500,3,22,2019-10-02
153135719,jual-flash-drives,Flash Disk TOSHIBA 32GB,Toshiba,https://www.lazada.co.id/products/flash-disk-toshiba-32gb-i153135719-s230345932.html?search=1,49711,5,1,2019-10-02
153162154,jual-flash-drives,Flash Disk Toshiba 16 GB / FLASH DISK / PENYIMPAN DATA,Toshiba,https://www.lazada.co.id/products/flash-disk-toshiba-16-gb-flash-disk-penyimpan-data-i153162154-s172886951.html?search=1,37000,3,4,2019-10-02
153834444,jual-flash-drives,"Toshiba Flashdisc Trans Memory Hayabusha 16GB - Putih   ",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisc-trans-memory-hayabusha-16gb-putih-i153834444-s173699419.html?search=1,54467,5,2,2019-10-02
154642440,jual-flash-drives,2-IN-1 OTG 32 GB Portable Leather 2.0 USB Flash Drive Memory Stick U Disk-Intl,No Brand,https://www.lazada.co.id/products/2-in-1-otg-32-gb-portable-leather-20-usb-flash-drive-memory-stick-u-disk-intl-i154642440-s174747629.html?search=1,86000,4,18,2019-10-02
155516745,jual-flash-drives,Asus X454YA-EX101T Notebook - Black [14-AMD E1-7010/2GB/500GB/R2/Win 10],Asus,https://www.lazada.co.id/products/asus-x454ya-ex101t-notebook-black-14-amd-e1-70102gb500gbr2win-10-i155516745-s175934362.html?search=1,3975000,5,1,2019-10-02
155846417,jual-flash-drives,Philips LED TV 32PHA3052S/70 - 32 Inch Slim - Hitam,Philips,https://www.lazada.co.id/products/philips-led-tv-32pha3052s70-32-inch-slim-hitam-i155846417-s176341077.html?search=1,2015000,5,1,2019-10-02
155913187,jual-flash-drives,LENOVO IP 100-14IBD Core i3-5005 Ram 2GB - HDD500GB - LCD 14 inc - DOS,Lenovo,https://www.lazada.co.id/products/lenovo-ip-100-14ibd-core-i3-5005-ram-2gb-hdd500gb-lcd-14-inc-dos-i155913187-s176415106.html?search=1,4750000,1,1,2019-10-02
156289469,jual-flash-drives,Lenovo IdeaPad IP 130 AMD A4 -9125 / WINDOWS 10 / AMD Radeon R3 / 4GB DDR4 / 500GB / 14 Inch / IP130 / 1 Tahun Garansi Resmi -14AST,Lenovo,https://www.lazada.co.id/products/lenovo-ideapad-ip-130-amd-a4-9125-windows-10-amd-radeon-r3-4gb-ddr4-500gb-14-inch-ip130-1-tahun-garansi-resmi-14ast-i156289469-s176875055.html?search=1,3699000,4,113,2019-10-02
156334447,jual-flash-drives,Flashdisk Anak Paket Film Upin Ipin (260 Video) 16Gb,SanDisk,https://www.lazada.co.id/products/flashdisk-anak-paket-film-upin-ipin-260-video-16gb-i156334447-s176952421.html?search=1,145000,4,2,2019-10-02
156427085,jual-flash-drives,"HP ElitePad 900G [LAPTOP 2 IN 1] INTEL ATOM Z2760  Windows 8 Ori  32 GB EMMC  RAM 2GB  LAYAR 10,1 INC TOUCHSCREEN",HP,https://www.lazada.co.id/products/hp-elitepad-900g-laptop-2-in-1-intel-atom-z2760-windows-8-ori-32-gb-emmc-ram-2gb-layar-101-inc-touchscreen-i156427085-s177046973.html?search=1,1994000,4,4,2019-10-02
156493762,jual-flash-drives,HP 14-BP001/002TU LAPTOP [INTEL 3060RAM 4GBHDD 500GBLAYAR 14 INCDOSNO DVD],HP,https://www.lazada.co.id/products/hp-14-bp001002tu-laptop-intel-3060ram-4gbhdd-500gblayar-14-incdosno-dvd-i156493762-s177156722.html?search=1,3649000,4,6,2019-10-02
156532240,jual-flash-drives,Mini Peluit Trendi Bentuk Casing Logam USB2.0 Port Flash Disk Memori (Silver) (4 GB)-Intl,VAKIND,https://www.lazada.co.id/products/mini-peluit-trendi-bentuk-casing-logam-usb20-port-flash-disk-memori-silver-4-gb-intl-i156532240-s177196578.html?search=1,61000,1,1,2019-10-02
156537366,jual-flash-drives,"2 In 1 Laptop!! HP ElitePad 900 G - Intel Atom 1.8 Ghz - Ram 2GB - Windows 8 - 10 "" Toucscreen",HP,https://www.lazada.co.id/products/2-in-1-laptop-hp-elitepad-900-g-intel-atom-18-ghz-ram-2gb-windows-8-10-toucscreen-i156537366-s177199733.html?search=1,3994500,4,5,2019-10-02
156579989,jual-flash-drives,Led Smart Tv 32Inch Toshiba Type:32L5650 (Khusus Daerah Medan),Toshiba,https://www.lazada.co.id/products/led-smart-tv-32inch-toshiba-type32l5650-khusus-daerah-medan-i156579989-s177259585.html?search=1,2950000,5,2,2019-10-02
156583900,jual-flash-drives,Funny Humping Dog 16GB USB Flash Drive - Coffee,OEM,https://www.lazada.co.id/products/funny-humping-dog-16gb-usb-flash-drive-coffee-i156583900-s177264198.html?search=1,148000,5,1,2019-10-02
156607146,jual-flash-drives,HP ELITEPAD 900 G1 - 10.1 Inch Touchscreen 2-In1 Laptop &Tablet Combo - Windows 8.1 - Intel Atom Z2760 - 2GB RAM - 32GB EMMC + FREE FLASHDISK TOSHIBA 16GB ORIGINAL,HP,https://www.lazada.co.id/products/hp-elitepad-900-g1-101-inch-touchscreen-2-in1-laptop-tablet-combo-windows-81-intel-atom-z2760-2gb-ram-32gb-emmc-free-flashdisk-toshiba-16gb-original-i156607146-s177288140.html?search=1,1994000,4,85,2019-10-02
156690686,jual-flash-drives,"Toshiba Flashdisk Hayabusa 16GB + OTG Connect Kit ",Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-16gb-otg-connect-kit-i156690686-s177422062.html?search=1,29000,4,22,2019-10-02
157063154,jual-flash-drives,Koleksi Video & Film Edukasi Anak Muslim (Flashdisk 16Gb Original),SanDisk,https://www.lazada.co.id/products/koleksi-video-film-edukasi-anak-muslim-flashdisk-16gb-original-i157063154-s177885685.html?search=1,105000,4,13,2019-10-02
157204705,jual-flash-drives,ONLY LED TV KV2108USB 21 INCH Garansi 1 Tahun,ONLY,https://www.lazada.co.id/products/only-led-tv-kv2108usb-21-inch-garansi-1-tahun-i157204705-s178057971.html?search=1,1089850,3,5,2019-10-02
157235756,jual-flash-drives,32 inch Coocaa  LED TV 32A2A11A Hitam,Coocaa,https://www.lazada.co.id/products/32-inch-coocaa-led-tv-32a2a11a-hitam-i157235756-s178099950.html?search=1,1999692,5,2,2019-10-02
158506847,jual-flash-drives,Toshiba Flashdisk Hayabusa 16GB + OTG Connect Kit,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-16gb-otg-connect-kit-i158506847-s179783912.html?search=1,32500,3,19,2019-10-02
158508189,jual-flash-drives,TOSHIBA Flashdisk Hayabusha 32GB + Free USB OTG Cable - Putih,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusha-32gb-free-usb-otg-cable-putih-i158508189-s179773801.html?search=1,95000,3,5,2019-10-02
158511260,jual-flash-drives,TOSHIBA Flashdisk Hayabusha 32GB + Free USB OTG Cable - Putih,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusha-32gb-free-usb-otg-cable-putih-i158511260-s179785567.html?search=1,37500,2,3,2019-10-02
158846684,jual-flash-drives,Toshiba Flashdisk Hayabusa 16GB + OTG Connect Kit,Toshiba,https://www.lazada.co.id/products/toshiba-flashdisk-hayabusa-16gb-otg-connect-kit-i158846684-s180209897.html?search=1,35000,3,61,2019-10-02
158874853,jual-flash-drives,ADATA FlashDrives UV150 - Flashdisk USB 3.1 Super Speed 16 GB Black,Adata,https://www.lazada.co.id/products/adata-flashdrives-uv150-flashdisk-usb-31-super-speed-16-gb-black-i158874853-s180256737.html?search=1,60000,4,47,2019-10-02
158886021,jual-flash-drives,ADATA FlashDrives UV150 - Flashdisk USB 3.1 Super Speed  32 Black,Adata,https://www.lazada.co.id/products/adata-flashdrives-uv150-flashdisk-usb-31-super-speed-32-black-i158886021-s180262614.html?search=1,69000,4,297,2019-10-02
158886801,jual-flash-drives,ADATA FlashDrives UV150 - Flashdisk USB 3.1 Super Speed 16 GB RED,Adata,https://www.lazada.co.id/products/adata-flashdrives-uv150-flashdisk-usb-31-super-speed-16-gb-red-i158886801-s180272829.html?search=1,60000,4,26,2019-10-02
158891497,jual-flash-drives,ADATA FlashDrives UV150 - Flashdisk USB 3.1 Super Speed 32 GB Red,Adata,https://www.lazada.co.id/products/adata-flashdrives-uv150-flashdisk-usb-31-super-speed-32-gb-red-i158891497-s180282040.html?search=1,69000,4,135,2019-10-02
159192316,jual-flash-drives,"Sony LED Full HD TV 40"" - 40R352C – Hitam",Sony,https://www.lazada.co.id/products/sony-led-full-hd-tv-40-40r352c-hitam-i159192316-s180692140.html?search=1,4298000,5,1,2019-10-02
159788741,jual-flash-drives," SanDisk Flashdisk Dual Drive OTG 16GB USB 3.0 150MB/s - Hitam",SanDisk,https://www.lazada.co.id/products/sandisk-flashdisk-dual-drive-otg-16gb-usb-30-150mbs-hitam-i159788741-s181534652.html?search=1,79000,4,40,2019-10-02
159803669,jual-flash-drives,Promo Notebook HP ElitePad 900 G1 Layar Dilepas. Touchscreen. Windows Ori Bergaransi,HP,https://www.lazada.co.id/products/promo-notebook-hp-elitepad-900-g1-layar-dilepas-touchscreen-windows-ori-bergaransi-i159803669-s181555421.html?search=1,1994900,4,13,2019-10-02
159847193,jual-flash-drives,Toshiba Flashdisk 16GB ORIGINAL,Universal,https://www.lazada.co.id/products/toshiba-flashdisk-16gb-original-i159847193-s181614270.html?search=1,92000,2,3,2019-10-02
160008566,jual-flash-drives,[GRATIS ONGKIR] Samsung HD TV 24 inch (model: 24H4150 Series 4),Samsung,https://www.lazada.co.id/products/gratis-ongkir-samsung-hd-tv-24-inch-model-24h4150-series-4-i160008566-s181835108.html?search=1,1400000,4,1022,2019-10-02
160020846,jual-flash-drives,[GRATIS ONGKIR] Sharp 24 inch LED AQUOS HD TV - Hitam (Model LC-24LE170i),Sharp,https://www.lazada.co.id/products/gratis-ongkir-sharp-24-inch-led-aquos-hd-tv-hitam-model-lc-24le170i-i160020846-s181859797.html?search=1,1169000,4,3751,2019-10-02
160022808,jual-flash-drives,"Philips 24"" LED TV - 24PHA4100 - Hitam",Philips,https://www.lazada.co.id/products/philips-24-led-tv-24pha4100-hitam-i160022808-s181866148.html?search=1,2200000,4,4,2019-10-02
160022809,jual-flash-drives,Philips 32 inch LED HD TV - Hitam (Model 32PHA4100),Philips,https://www.lazada.co.id/products/philips-32-inch-led-hd-tv-hitam-model-32pha4100-i160022809-s181866149.html?search=1,2069000,4,1577,2019-10-02
160026129,jual-flash-drives,Asus E203MAH - FD012T-Intel® Celeron® N4000- 2GB - 500GB - 11.6' - W10 - Pearl White - Laptop Murah,Asus,https://www.lazada.co.id/products/asus-e203mah-fd012t-intel-celeron-n4000-2gb-500gb-116-w10-pearl-white-laptop-murah-i160026129-s181877524.html?search=1,3650000,4,81,2019-10-02
160026130,jual-flash-drives,"Asus E202SA-FD113D - Intel Celeron N3060 - RAM 2GB - 500GB - 11.6"" - DOS - Thunder Blue",Asus,https://www.lazada.co.id/products/asus-e202sa-fd113d-intel-celeron-n3060-ram-2gb-500gb-11634-dos-thunder-blue-i160026130-s181877525.html?search=1,3149000,3,75,2019-10-02
160026131,jual-flash-drives,Asus E203MAH-FD011T - Intel® Celeron® N4000 - 2GB - 500GB  - 11.6' - W10 - Grey - Laptop Murah - Bergaransi,Asus,https://www.lazada.co.id/products/asus-e203mah-fd011t-intel-celeron-n4000-2gb-500gb-116-w10-grey-laptop-murah-bergaransi-i160026131-s181877526.html?search=1,3185000,4,198,2019-10-02
160026132,jual-flash-drives,"Asus X441BA-GA911T - AMD 2 - Core A9-9425 - RAM 4 GB  - 1TB - AMD Radeon R5 - 14.0"" - W10 - CHOCOLATE BROWN - Laptop Murah (Gratis Tas) - Bergaransi",Asus,https://www.lazada.co.id/products/asus-x441ba-ga911t-amd-2-core-a9-9425-ram-4-gb-1tb-amd-radeon-r5-140-w10-chocolate-brown-laptop-murah-gratis-tas-bergaransi-i160026132-s181877527.html?search=1,4799000,4,65,2019-10-02
160026135,jual-flash-drives,"Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",Asus,https://www.lazada.co.id/products/asus-x441ba-ga912t-amd-2-core-a9-9425-ram-4-gb-1tb-amd-radeon-r5-140-w10-silver-gradient-laptop-murah-gratis-tas-bergaransi-i160026135-s181877530.html?search=1,4801500,4,53,2019-10-02
160026324,jual-flash-drives,"Asus Transformer T101HA-GR013T - Intel Atom x5-Z8350 - RAM 2GB - 128GB eMMC - 10.1"" - WIndows 10 - Grey",Asus,https://www.lazada.co.id/products/asus-transformer-t101ha-gr013t-intel-atom-x5-z8350-ram-2gb-128gb-emmc-10134-windows-10-grey-i160026324-s181878555.html?search=1,4099000,4,49,2019-10-02
160029098,jual-flash-drives,Sharp 40 inch LED HD TV - Hitam (Model LC-40LE185i),Sharp,https://www.lazada.co.id/products/sharp-40-inch-led-hd-tv-hitam-model-lc-40le185i-i160029098-s181885293.html?search=1,3649000,4,229,2019-10-02
160029282,jual-flash-drives,"Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",Asus,https://www.lazada.co.id/products/asus-x441ba-ga913t-amd-2-core-a9-9425-ram-4gb-1tb-amd-radeon-r5-graphics-14-w10-red-laptop-murah-gratis-tas-bergaransi-i160029282-s181885748.html?search=1,4819000,4,20,2019-10-02
160029819,jual-flash-drives,Sharp 24 inch LED HD TV - Hitam (Model LC-24LE175i),Sharp,https://www.lazada.co.id/products/sharp-24-inch-led-hd-tv-hitam-model-lc-24le175i-i160029819-s181887990.html?search=1,1599000,4,176,2019-10-02
160030643,jual-flash-drives,SanDisk Flashdisk Cruzer Blade CZ50 - 16GB,SanDisk,https://www.lazada.co.id/products/sandisk-flashdisk-cruzer-blade-cz50-16gb-i160030643-s181889865.html?search=1,77500,4,5013,2019-10-02
160031934,jual-flash-drives,Sharp BIG AQUOS Full HD 45 LC-45LE280X,Sharp,https://www.lazada.co.id/products/sharp-big-aquos-full-hd-45-lc-45le280x-i160031934-s181893375.html?search=1,5599000,4,14,2019-10-02
